Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete
64fe11565a04e6d3363a6d76,"B.17 Поле ""apartment"" при регистрации юзера заполняется только буквами",https://trello.com/c/rWYTgL5p/26-b17-%D0%BF%D0%BE%D0%BB%D0%B5-apartment-%D0%BF%D1%80%D0%B8-%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8-%D1%8E%D0%B7%D0%B5%D1%80%D0%B0-%D0%B7%D0%B0%D0%BF%D0%BE%D0%BB%D0%BD%D1%8F%D0%B5%D1%82%D1%81%D1%8F-%D1%82%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE-%D0%B1%D1%83%D0%BA%D0%B2%D0%B0%D0%BC%D0%B8,"Шаги для воспроизведения:

1. Открыть Postman
   Авторизоваться как админ
   {
     ""email"": ""[superkotik777@gmail.com](mailto:superkotik777@gmail.com ""‌"")"",
     ""password"": ""pass!login""
   }
2. Отправить запрос [POST http://212.109.220.180/api/](http://212.109.220.180/api/auth/register ""‌"")v1/users c body:
   {
   ""first_name"": ""Mikhail"",
   ""last_name"": ""Moroz"",
   ""email"": ""[sobaka349@gmail.com](mailto:sobaka349@gmail.com ""‌"")"",
   ""login"": ""kotovskiyt"",
   ""city_id"": 224000,
   ""role_id"": 4,
   ""street"": ""altaiskaya"",
   ""house_number"": ""25"",
   ""apartment"": ""буквы"",
   }
   Актуальный результат: Status 201
   Ожидаемый результат: Status 422 Validation Error",Приоритет 2 (yellow),sergeimoroz2,,1,https://trello.com/1/cards/64fe11565a04e6d3363a6d76/attachments/64fe119da8e2aad519eacf12/download/%D0%B1%D0%B0%D0%B3_3.jpg,0,0,0,0,2023-09-25T14:59:16.436Z,64db856042a06a4f938fa32c,Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64fe0da4924e647e6f829837,"B.16 В поле ""apartment"" при регистрации юзера присутствуют только спецсимволы",https://trello.com/c/gG9dNPxH/24-b16-%D0%B2-%D0%BF%D0%BE%D0%BB%D0%B5-apartment-%D0%BF%D1%80%D0%B8-%D1%80%D0%B5%D0%B3%D0%B8%D1%81%D1%82%D1%80%D0%B0%D1%86%D0%B8%D0%B8-%D1%8E%D0%B7%D0%B5%D1%80%D0%B0-%D0%BF%D1%80%D0%B8%D1%81%D1%83%D1%82%D1%81%D1%82%D0%B2%D1%83%D1%8E%D1%82-%D1%82%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE-%D1%81%D0%BF%D0%B5%D1%86%D1%81%D0%B8%D0%BC%D0%B2%D0%BE%D0%BB%D1%8B,"Шаги для воспроизведения:

1. Открыть Postman
   Авторизоваться как админ
   {
     ""email"": ""[superkotik777@gmail.com](mailto:superkotik777@gmail.com ""‌"")"",
     ""password"": ""pass!login""
   }
2. Отправить запрос [POST http://212.109.220.180/api/](http://212.109.220.180/api/auth/register ""‌"")v1/users c body:
   {
     ""first_name"": ""Mikhailo"",
     ""last_name"": ""Moroz"",
     ""email"": ""[sobaka348@gmail.com](mailto:sobaka348@gmail.com ""‌"")"",
     ""login"": ""kotovskiio"",
     ""password"": ""parol!password"",
     ""city_id"": 224000,
     ""street"": ""altaiskaya"",
     ""house_number"": ""25"",
     ""apartment"": ""#$%""
   }
   Актуальный результат: Status 201
   Ожидаемый результат: Status 422 Validation Error",Приоритет 2 (yellow),sergeimoroz2,,1,https://trello.com/1/cards/64fe0da4924e647e6f829837/attachments/64fe0ef7a7ed3674de2b4cf2/download/%D0%B1%D0%B0%D0%B3.jpg,0,0,0,0,2023-09-25T14:59:09.513Z,64db856042a06a4f938fa32c,Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64ee28174795eda3afb22d1f,B1. Test bug,https://trello.com/c/SW0pyXXm/6-b1-test-bug,"**Steps to reproduce :**

1. a
2. a
3. a
4. a
5. a
6. a
7. a

**Expected result:**

**Actual result:**",,,,0,,0,0,0,0,2023-09-13T20:57:09.692Z,64db856042a06a4f938fa32c,Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64db858e0e2468b867ece7a1,Smoke testing,https://trello.com/c/0BvncPBZ/5-smoke-testing,,,,,0,,0,0,0,0,2023-09-13T20:56:59.532Z,64db856042a06a4f938fa32c,Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64db8588529e2330b5590373,Regression testing,https://trello.com/c/XjonWmgi/4-regression-testing,,,,,0,,0,0,0,0,2023-08-31T17:55:01.039Z,64db856042a06a4f938fa32c,Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64db857f48e675312248ce55,Bug triage,https://trello.com/c/Gm7cfWhc/3-bug-triage,,,,,0,,0,0,0,0,2023-08-31T17:55:01.039Z,64db856042a06a4f938fa32c,Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64db8560fe54fc89761417be,Project planing,https://trello.com/c/CbpAdesa/2-project-planing,,,,,0,,0,0,0,0,2023-08-31T17:55:01.052Z,64db856042a06a4f938fa32c,Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64db8560777636d69d73307c,Kickoff meeting,https://trello.com/c/DRSDhjOx/1-kickoff-meeting,,,,,0,,0,0,0,0,2023-08-31T17:55:01.041Z,64db856042a06a4f938fa32c,Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
6502dafee061e299456fc08b,"B27. Неверный http status response code (400) при добавлении и редактировании камеры с несуществующими id в полях ""model_id"", ""status_id"", ""object_id""",https://trello.com/c/w8mY75kl/35-b27-%D0%BD%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9-http-status-response-code-400-%D0%BF%D1%80%D0%B8-%D0%B4%D0%BE%D0%B1%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B8-%D0%B8-%D1%80%D0%B5%D0%B4%D0%B0%D0%BA%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B8-%D0%BA%D0%B0%D0%BC%D0%B5%D1%80%D1%8B-%D1%81-%D0%BD%D0%B5%D1%81%D1%83%D1%89%D0%B5%D1%81%D1%82%D0%B2%D1%83%D1%8E%D1%89%D0%B8%D0%BC%D0%B8-id-%D0%B2-%D0%BF%D0%BE%D0%BB%D1%8F%D1%85-modelid-statusid,"Шаги для воспроизведения:

1\.Открыть Postman

2\.Авторизоваться как админ 2.1) POST [http://212.109.220.180/api/auth/register](http://212.109.220.180/api/auth/register ""‌"") application/JSON 2.2 ) Body Request {
""email"": ""[foradminmail@gmail.com](mailto:foradminmail@gmail.com ""‌"")"",
""password"": ""zxcv/bnm.""
}

3\. Указать несуществующую модель камеры 3.1) POST [http://212.109.220.180/api/v1/cameras](http://212.109.220.180/api/v1/cameras ""‌"") application/JSON

3\.2) Body request

{

**""model_id"": 189**,

""status_id"": 1,

""object_id"": 1

}

4\. Указать несуществующий обьект 4.1) PATCH [http://212.109.220.180/api/v1/cameras/81](http://212.109.220.180/api/v1/cameras/81 ""‌"") application/JSON 4.2)

{

""model_id"": 1,

""status_id"": 1,

**""object_id"": 187**

}

‌

Актуальный результат: Status code: **400** Bad request. Response body:

{
    ""detail"": ""Bad Request""
}

Ожидаемый результат: Status code: **422** Response body :

{

“detail”: “указать строку и причину ошибки”

}",Приоритет 3 (green),ekaterina69318403,,0,,0,0,0,1,2023-09-26T17:16:32.636Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
64f33a6aff5a9bb8d61c1ecd,B6(?). Все юзеры при добавлении присваивают одну и ту же роль (уточнить баг или фича*),https://trello.com/c/KVdrQNAP/11-b6-%D0%B2%D1%81%D0%B5-%D1%8E%D0%B7%D0%B5%D1%80%D1%8B-%D0%BF%D1%80%D0%B8-%D0%B4%D0%BE%D0%B1%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B8-%D0%BF%D1%80%D0%B8%D1%81%D0%B2%D0%B0%D0%B8%D0%B2%D0%B0%D1%8E%D1%82-%D0%BE%D0%B4%D0%BD%D1%83-%D0%B8-%D1%82%D1%83-%D0%B6%D0%B5-%D1%80%D0%BE%D0%BB%D1%8C-%D1%83%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D1%82%D1%8C-%D0%B1%D0%B0%D0%B3-%D0%B8%D0%BB%D0%B8-%D1%84%D0%B8%D1%87%D0%B0,"Шаги для воспроизведения:

1. Открыть Postman
2. Залогиниться админом: 2.1 POST [http://212.109.220.180/api/auth/login](http://212.109.220.180/api/auth/login ""‌"")      2.2 Body request {   ""email"": ""[foradminmail@gmail.com](mailto:foradminmail@gmail.com ""‌"")"",   ""password"": ""zxcv/bnm."" }
3. Добавить пользователя: 3.1 POST [http://212.109.220.180/api/v1/users](http://212.109.220.180/api/v1/users ""‌"") 3.2 Body request
   ```
   {
     ""first_name"": ""Userttyy"",
     ""last_name"": ""Katrinttyy"",
     ""email"": ""foruyseyrmttail@gmail.com"",
     ""login"": ""usertyrlyogin"",
     ""password"": ""qwery/tyuirt/12op."",
     ""city_id"": 38,
     ""street"": ""Baker"",
     ""house_number"": ""221"",
     ""apartment"": ""1""
   }
   ```
   ‌

Актуальный результат: Status code: 201 Created. Cоздается учетная запись юзера всегда с одной только ролью  “role_id”: 4

Ожидаемый результат: Status code: 201 Created. Создается учетная запись со своим значением роли",Приоритет 2 (yellow),ekaterina69318403,,0,,0,0,0,0,2023-09-26T17:14:48.156Z,6513116b27278bf8e47dc3d4,Sprint Backlog,64db855f49b6befc58c271e4,Belhard 15.08.2023,false,,false
